customer_id,customer_name,email,phone,address,city,country,registration_date,customer_segment,lifetime_value,age,gender,created_at
CUST_00045350,Curtis Weiss,chrisnichols@example.com,+84-66-488814,"44209 Davis Circle
North Morgan, OH 31314",Sarahton,USA,2024-05-23,VIP,1301.51,40,Male,2025-09-17 15:09:48.778207
CUST_00045351,Khoa Trần,ahoang@example.org,+1-847-934-5553x790,"8672 Amber Road Apt. 359
Simonland, NY 40708",Veronicaport,USA,2024-11-05,VIP,4432.37,18,Female,2025-09-17 15:09:48.778533
CUST_00045352,Bảo Đặng,harrisonvanessa@example.net,+84 23 7612318,"29 Jane Số
Thành phố JaneThị xã, 826614",Quận JanePhường,Japan,2024-06-03,VIP,1667.33,32,Female,2025-09-17 15:09:48.778780
CUST_00045353,Hải Đặng,vujohn@example.com,5409780213,"9318 Santiago Squares Apt. 872
Kristenstad, MA 15515",Thị xã JaneQuận,Korea,2025-04-12,Occasional,368.26,48,Other,2025-09-17 15:09:48.779027
CUST_00045354,Brandon Baker,john10@example.net,712-714-4039,"832 Jane Đường
Thị xã JohnPhường, 553419",JaneThành phố,USA,2025-04-28,VIP,3441.73,42,Male,2025-09-17 15:09:48.779243
CUST_00045355,Hưng Phạm,johnvu@example.net,+84 18 4685489,"Unit 5645 Box 3367
DPO AA 54324",Claudiaberg,Vietnam,2024-03-10,Occasional,634.28,64,Male,2025-09-17 15:09:48.779398
CUST_00045356,Kathy Smith,nicholasallen@example.com,+84-11-255451,"PSC 8192, Box 4376
APO AP 80239",Port Brandyville,Japan,2024-01-26,Regular,4700.91,59,Other,2025-09-17 15:09:48.779942
CUST_00045357,Christopher Mitchell,phamjane@example.org,766-505-3255x9368,"049 Mark Junctions Suite 598
Lake David, FL 91239",Lauraview,Korea,2024-10-03,Regular,3707.3,44,Other,2025-09-17 15:09:48.780423
CUST_00045358,Hưng Bảo Trần,xsmith@example.org,03 3910 7147,"USNS Dudley
FPO AA 56293",Quận JaneThành phố,Vietnam,2024-11-30,New,3877.94,34,Female,2025-09-17 15:09:48.780753
CUST_00045359,Connie Mcmahon,gduong@example.com,803.787.4443,"7 Mai Tổ
JohnQuận, 343785",Thành phố JohnThị xã,Japan,2024-06-14,VIP,1267.84,38,Female,2025-09-17 15:09:48.780988
CUST_00045360,Joseph Kemp,ginagriffin@example.net,(03) 0571 3617,"38 Bùi Dãy
JohnHuyện, 623312",JohnHuyện,Vietnam,2025-02-25,VIP,2900.61,27,Male,2025-09-17 15:09:48.781319
CUST_00045361,Anna Tate,tranjohn@example.org,+1-498-448-6228x7336,"4 Jane Ngõ
Quận JaneXã, 560987",Zhangton,Singapore,2024-03-22,Occasional,1992.24,27,Female,2025-09-17 15:09:48.781590
CUST_00045362,Dũng Dương,john74@example.com,(09) 8448 7938,"9 Lê Ngõ
JaneQuận, 680707",North Robert,USA,2025-03-14,VIP,3382.8,56,Female,2025-09-17 15:09:48.781751
CUST_00045363,Richard Ramirez,tranjohn@example.net,965-696-5539,"6552 Lewis Lakes
Lake Luke, NJ 73461",New Sherri,USA,2025-01-16,Occasional,4178.3,36,Other,2025-09-17 15:09:48.782143
CUST_00045364,Scott Petty,buijohn@example.com,(359)510-2837,"84 Dương Làng
Quận JaneQuận, 171854",Huyện JanePhường,Vietnam,2025-01-24,VIP,4129.14,25,Female,2025-09-17 15:09:48.782405
CUST_00045365,Hồng Phạm,daisy18@example.com,(457)897-7165,"8 John Đường
Thị xã JanePhường, 759504",Thị xã JohnThành phố,USA,2025-01-02,Regular,2720.01,32,Other,2025-09-17 15:09:48.782584
CUST_00045366,Jason Mooney,ramirezmichael@example.org,9252041644,"614 Jane Ngõ
Quận JaneThành phố, 643021",Quận JanePhường,Japan,2024-07-08,New,3005.22,48,Male,2025-09-17 15:09:48.782925
CUST_00045367,Thành Hoàng,ruizsamantha@example.org,810-348-3641x605,"138 John Tổ
JaneThị xã, 290770",Wallside,Vietnam,2024-05-09,Regular,1827.76,38,Male,2025-09-17 15:09:48.783235
CUST_00045368,Quý cô Lan Phạm,jeremyray@example.com,+1-678-844-6652x5620,"856 Harrell Streets
Loriburgh, NJ 91852",Port Meganview,Singapore,2024-08-24,New,3822.31,37,Male,2025-09-17 15:09:48.783665
CUST_00045369,Cô Yến Đặng,antoniowise@example.com,(550)519-2512,"9528 Burns Islands
West Heather, MT 43546",New Jorgechester,USA,2024-05-01,Occasional,4098.11,33,Female,2025-09-17 15:09:48.784083
CUST_00045370,Tùng Dương,maijane@example.org,457.694.6452,"557 Rubio Wall
Perezborough, TN 09495",JaneQuận,Singapore,2024-08-25,Regular,3407.86,61,Female,2025-09-17 15:09:48.784395
CUST_00045371,Chị Hà Mai,martinlinda@example.com,+84 64 6634625,"3925 Diana Valley
East Wendychester, GA 25119",Port David,Singapore,2024-04-17,Regular,3942.95,60,Male,2025-09-17 15:09:48.784787
CUST_00045372,Bà Nhật Đặng,thomaskeith@example.com,001-837-891-1156,"51 John Ngõ
JohnThị xã, 984341",Quận JohnXã,USA,2023-11-29,New,3899.78,27,Female,2025-09-17 15:09:48.785033
CUST_00045373,Alexander Robinson,andradejonathan@example.net,983.447.4536,"68455 Jones Gateway
Port Patricia, OH 58182",Caseymouth,Japan,2024-07-01,Occasional,4922.69,52,Female,2025-09-17 15:09:48.785533
CUST_00045374,Jacob Gomez,jane01@example.net,+84 78 7910805,"USS Martin
FPO AE 45810",Quận JaneThị xã,USA,2025-03-05,VIP,871.69,66,Female,2025-09-17 15:09:48.785801
CUST_00045375,Khoa Trần,david06@example.net,836.253.8210x240,"7 Đặng Làng
JohnPhường, 905581",Huyện JohnXã,Japan,2025-08-28,VIP,4125.2,63,Female,2025-09-17 15:09:48.785976
CUST_00045376,Anh Nam Nguyễn,jimmy16@example.com,991-267-5543x90467,"Unit 9747 Box 1350
DPO AA 99431",Darinton,Japan,2025-07-14,New,3198.45,70,Male,2025-09-17 15:09:48.786180
CUST_00045377,Casey Bailey,tannerrachel@example.org,4243624038,"67136 Garcia Cliff
Kristineport, CO 49745",Daviesmouth,Vietnam,2024-12-15,VIP,2071.61,51,Female,2025-09-17 15:09:48.786699
CUST_00045378,Carl Bowen,ile@example.net,04 6795455,"63052 Jimmy Crossroad Apt. 225
Lake Scotttown, MN 77341",JohnHuyện,Singapore,2024-11-06,New,4600.53,64,Other,2025-09-17 15:09:48.787025
CUST_00045379,An Đặng,pattonjohn@example.org,001-479-997-6255x803,"63501 Roberts Inlet Suite 289
Melissaside, AL 72667",Huyện JaneHuyện,Japan,2024-08-12,VIP,2829.36,34,Other,2025-09-17 15:09:48.787386
CUST_00045380,Hạnh Hoàng,jane95@example.net,05 8502 1456,"050 Anderson Inlet
Danielborough, ND 59775",Kellyton,Korea,2025-02-20,Regular,4838.64,51,Male,2025-09-17 15:09:48.787661
CUST_00045381,Julie French,tranjohn@example.org,+84 15 6759689,"368 John Khu
JanePhường, 508775",Thành phố JohnQuận,Singapore,2024-05-29,New,323.17,24,Male,2025-09-17 15:09:48.787883
CUST_00045382,Tú Mai Bảo Mai,johnhoang@example.org,(00)220-2183,"8633 Kimberly Turnpike Suite 617
South Ashleyport, FM 09917",Thành phố JohnHuyện,Korea,2025-08-13,Regular,2836.76,45,Male,2025-09-17 15:09:48.788115
CUST_00045383,Jose Oneill,janele@example.org,281.826.0206x07654,"583 Nguyễn Dãy
JaneXã, 405365",Dakotatown,Vietnam,2024-05-22,VIP,4136.26,38,Male,2025-09-17 15:09:48.788404
CUST_00045384,Thành Trần,johnduong@example.org,+1-232-274-7531x85851,"33681 Drew Stravenue Suite 027
Andreaville, NH 38051",West Joanneburgh,Japan,2024-07-14,Occasional,4362.71,65,Female,2025-09-17 15:09:48.788678
CUST_00045385,Rachel Zimmerman,johnpham@example.net,805-765-3133,"48 John Tổ
Thành phố JohnHuyện, 152623",West Andrea,Singapore,2025-03-13,Occasional,242.07,45,Other,2025-09-17 15:09:48.788943
CUST_00045386,Trọng Hoàng,johndang@example.com,(02)859-7041,"362 Lê Làng
Thị xã JohnPhường, 206010",Amberbury,Japan,2024-10-18,New,111.52,30,Female,2025-09-17 15:09:48.789138
CUST_00045387,Judith Gomez,john64@example.com,349.800.2356,"335 Campos Mill
South Arthur, WA 06778",JaneThị xã,Korea,2024-06-17,Occasional,4034.7,43,Other,2025-09-17 15:09:48.789677
CUST_00045388,Daniel Smith,ypham@example.com,001-651-948-0216x96388,"618 Dương Làng
Thị xã JaneThành phố, 379534",Thị xã JaneQuận,Vietnam,2025-04-15,VIP,1341.08,60,Male,2025-09-17 15:09:48.789985
CUST_00045389,Rita Sheppard,gle@example.com,618.242.9310,"226 Amy Center
Port Bradstad, CT 67640",New Debrafurt,Vietnam,2025-01-09,New,2360.13,18,Other,2025-09-17 15:09:48.790510
CUST_00045390,Jamie Roberts,janehoang@example.net,+84-22-370 1820,"Quận JaneThành phố
284 Jane Khu, 686348",Dixonfort,Korea,2024-12-31,Occasional,602.13,42,Other,2025-09-17 15:09:48.790829
CUST_00045391,Thành Tấn Nguyễn,michellepadilla@example.org,(379)584-2289,"154 Rachael Cove
New Kurtland, OH 75409",Huyện JaneQuận,Vietnam,2024-07-27,VIP,2014.03,39,Male,2025-09-17 15:09:48.791176
CUST_00045392,Bác Nhiên Hoàng,jodisilva@example.net,672-763-7933x30586,"893 John Tổ
Quận JaneThị xã, 163661",West Ericchester,Japan,2024-07-21,Occasional,4016.41,48,Other,2025-09-17 15:09:48.791510
CUST_00045393,Ánh Mai,janepham@example.com,+1-818-708-0989x7510,"333 Jane Hẻm
Thị xã JaneThị xã, 474264",Huyện JohnHuyện,USA,2025-05-13,Occasional,4844.2,64,Other,2025-09-17 15:09:48.791652
CUST_00045394,Kathleen Coleman,kingtracy@example.net,448.627.2710x80491,"376 Mercer Cape Suite 342
Bradleyland, PA 25288",West Scottstad,Vietnam,2025-03-14,New,3755.36,68,Female,2025-09-17 15:09:48.792156
CUST_00045395,Ông Nhiên Nguyễn,jane79@example.com,+1-846-293-7315x9169,"52583 Benson Meadow Apt. 100
East Megan, SD 18257",JaneQuận,Vietnam,2025-07-10,Regular,947.01,53,Female,2025-09-17 15:09:48.792416
CUST_00045396,Chị Ngọc Dương,dwood@example.org,724-405-2479x357,"4989 Davis Courts
East Justin, FM 22032",Greentown,Singapore,2024-11-26,Occasional,2327.85,22,Female,2025-09-17 15:09:48.792787
CUST_00045397,Quý ông Châu Trần,brianedwards@example.com,535.432.0767,"793 Timothy Ville
Jenniferchester, CT 94979",Huyện JohnQuận,Korea,2024-03-07,VIP,3746.26,53,Male,2025-09-17 15:09:48.793129
CUST_00045398,Jeffery Barnes,asnow@example.org,+1-253-666-3424,"43 John Khu
JohnThị xã, 497415",Thị xã JaneThành phố,Japan,2024-03-08,VIP,1724.29,38,Female,2025-09-17 15:09:48.793446
CUST_00045399,Cô Thành Mai,xhoang@example.org,+84 54 0740316,"36923 Allison Motorway Apt. 927
West Heidi, SD 13563",Lake Nicoleview,Singapore,2024-07-05,VIP,3291.39,66,Male,2025-09-17 15:09:48.793738
CUST_00045400,Cô Thành Nguyễn,janevu@example.org,+84-59-323 2630,"87 John Số
JaneQuận, 886555",Thị xã JohnQuận,Korea,2025-07-21,Occasional,361.26,43,Other,2025-09-17 15:09:48.793882
CUST_00045401,Kelsey Campbell DDS,johnhoang@example.net,304-297-6299x6963,"451 Michael Parkway
South Stephen, NJ 67013",South Felicia,Singapore,2024-10-26,Regular,4309.31,57,Female,2025-09-17 15:09:48.794259
CUST_00045402,Nicole Bradford,twelch@example.com,+1-359-805-2419x970,"9 Mai Khu
JohnThành phố, 828873",JohnQuận,Japan,2025-08-25,New,1825.82,25,Other,2025-09-17 15:09:48.794552
CUST_00045403,Paula Young,kelseyjohnson@example.com,(866)486-3198x275,"JohnQuận
89 John Hẻm, 475196",JanePhường,Japan,2024-10-02,Regular,4886.7,47,Other,2025-09-17 15:09:48.794924
CUST_00045404,Alexander Fox,april43@example.org,+84 21 6171325,"598 Gross Parkway Suite 196
Samuelville, ME 64158",Thành phố JohnThành phố,Japan,2024-06-21,Occasional,581.03,54,Female,2025-09-17 15:09:48.795617
CUST_00045405,Quý ông Hoàng Hoàng,patrick05@example.net,+1-524-628-1620,"4 Jane Dãy
Huyện JohnThành phố, 131639",Thành phố JaneQuận,Japan,2024-01-23,Occasional,3160.6,31,Female,2025-09-17 15:09:48.795976
CUST_00045406,Bà Bảo Nguyễn,ramseycassandra@example.org,(05) 9360 9152,"92 Nguyễn Tổ
Huyện JohnXã, 334495",JaneQuận,USA,2024-09-13,VIP,4485.64,61,Male,2025-09-17 15:09:48.796316
CUST_00045407,Bà Ngọc Lê,mariobanks@example.com,001-675-619-3755x30865,"96869 Strickland Port Suite 524
Conleyland, WY 50265",Thị xã JohnThị xã,Vietnam,2024-04-22,Occasional,3916.72,36,Male,2025-09-17 15:09:48.796810
CUST_00045408,Kylie Smith,christophergarcia@example.org,001-783-835-5140x709,"00244 Wilson Stravenue Suite 302
Markfurt, NY 34337",JaneThành phố,Singapore,2024-12-27,New,4899.37,44,Male,2025-09-17 15:09:48.797309
CUST_00045409,Chị Phương Hoàng,jane43@example.net,876.550.3049,"707 Mai Số
JohnPhường, 883098",Huyện JaneThành phố,Vietnam,2025-04-09,Regular,2494.82,43,Other,2025-09-17 15:09:48.797454
CUST_00045410,Matthew Hill,nicole26@example.net,001-708-738-3231x91793,"5 Mai Dãy
Thành phố JohnPhường, 871156",Huyện JohnThị xã,USA,2024-01-17,VIP,2724.34,45,Female,2025-09-17 15:09:48.797773
CUST_00045411,Nhật Hoàng,johndang@example.org,249-209-4435,"774 Jane Đường
Huyện JanePhường, 199349",Quận JaneQuận,Vietnam,2025-05-24,New,3540.41,22,Other,2025-09-17 15:09:48.797920
CUST_00045412,Jessica Moore,jane79@example.org,+84 99 5181814,"473 King Wells
Wigginsmouth, PW 51254",Quận JaneQuận,Korea,2025-05-14,Regular,824.3,21,Male,2025-09-17 15:09:48.798278
CUST_00045413,Edward Martin,randallsmith@example.org,+84 22 4475935,"93394 Amanda Square Apt. 991
Valentineborough, DC 75826",Huyện JaneHuyện,USA,2024-08-05,Regular,829.18,60,Male,2025-09-17 15:09:48.798782
CUST_00045414,Bảo Quang Bùi,tashaking@example.com,(06)728-6769,"746 Morgan Harbor
Jenniferburgh, MO 46787",Myersfort,Japan,2024-04-22,VIP,273.57,21,Other,2025-09-17 15:09:48.799198
CUST_00045415,Michael Cunningham,johnmai@example.org,791.698.3619x61566,"5483 Scott Place
East Georgestad, CO 77134",Lake Catherine,Japan,2024-05-12,New,3916.92,42,Other,2025-09-17 15:09:48.799719
CUST_00045416,Vũ Phú Đặng,john16@example.net,001-422-546-4025x766,"463 Lê Làng
Thị xã JaneThị xã, 303214",JaneHuyện,Japan,2024-02-08,Occasional,3230.69,64,Male,2025-09-17 15:09:48.799939
CUST_00045417,Richard Marks,phamjane@example.org,+1-743-678-7832x50131,"494 Trần Hẻm
JohnQuận, 435514",North Katieside,Vietnam,2024-12-22,New,3063.93,59,Female,2025-09-17 15:09:48.800236
CUST_00045418,Nam Văn Phạm,hoangjane@example.net,(06) 2506 3671,"11 Jane Ngõ
JaneThành phố, 904157",JaneThị xã,Singapore,2025-07-29,Occasional,3957.11,56,Other,2025-09-17 15:09:48.800429
CUST_00045419,Hưng Trần,tranjohn@example.org,(06) 0876 5637,"417 Nguyễn Làng
JohnPhường, 582549",Quận JohnThị xã,USA,2024-10-20,Regular,4405.93,38,Male,2025-09-17 15:09:48.800837
CUST_00045420,Patrick Richards,steven21@example.org,+84 08 4845372,"46 Nguyễn Hẻm
Quận JaneThị xã, 566897",North Ann,Singapore,2025-06-24,VIP,2363.37,50,Male,2025-09-17 15:09:48.801162
CUST_00045421,Steven Sanchez,richard06@example.com,(09)668-0246,"37635 James Green
Osborneborough, MH 48511",Huyện JohnXã,USA,2023-10-27,New,1506.1,49,Female,2025-09-17 15:09:48.801606
CUST_00045422,Ngọc Nguyễn,phamjane@example.net,+1-331-409-5642x175,"7289 Justin Plaza Suite 026
Torresstad, ND 95296",Baileystad,Japan,2023-12-10,Occasional,3493.25,46,Male,2025-09-17 15:09:48.801905
CUST_00045423,Quý ông Khoa Hoàng,buijohn@example.org,545-688-6093x516,"40581 Susan Plain Apt. 363
Brooksmouth, AR 83960",Quận JanePhường,USA,2025-08-14,Occasional,158.29,36,Female,2025-09-17 15:09:48.802163
CUST_00045424,Melissa Morris,christopherfox@example.com,02 8055 4802,"1 John Ngõ
Thành phố JohnThành phố, 443235",Lewisshire,Korea,2025-08-16,New,4417.51,22,Female,2025-09-17 15:09:48.802554
CUST_00045425,Lisa Marshall,yhickman@example.org,368.433.5047,"176 Jane Làng
Huyện JaneThị xã, 967140",Elizabethburgh,Singapore,2024-12-02,Regular,1529.75,60,Female,2025-09-17 15:09:48.803004
CUST_00045426,George Merritt,tranjane@example.org,03 9161 8117,"6 Lê Làng
JanePhường, 951633",New Tammyberg,Vietnam,2025-04-19,Occasional,4609.63,59,Male,2025-09-17 15:09:48.803309
CUST_00045427,Hoàng Vũ,tranjane@example.org,001-447-399-4746,"618 Anna Ports
Melanieland, MP 26149",JaneXã,USA,2025-02-02,Occasional,3411.6,59,Male,2025-09-17 15:09:48.803612
CUST_00045428,Kenneth Hernandez,lvu@example.com,482-445-8100x213,"5700 Murphy Route Apt. 346
West Michaelhaven, CT 37999",Quận JaneHuyện,Singapore,2023-12-29,Regular,1590.41,31,Other,2025-09-17 15:09:48.803971
CUST_00045429,Adrian Dixon,jane52@example.org,+84 94 5459583,"JaneHuyện
4 Vũ Ngõ, 504811",Grayport,Singapore,2023-09-20,Regular,2401.91,45,Male,2025-09-17 15:09:48.804248
CUST_00045430,Cô Hồng Phạm,keithwashington@example.org,(435)287-0514x842,"1 Vũ Dãy
Quận JaneThị xã, 529943",Aaronside,Vietnam,2025-04-20,Regular,3092.09,37,Male,2025-09-17 15:09:48.804540
CUST_00045431,Rebecca Williams,fthomas@example.com,+1-453-396-4986x600,"34 Jane Số
JanePhường, 146149",JohnHuyện,Vietnam,2025-07-18,Regular,2192.61,59,Male,2025-09-17 15:09:48.804853
CUST_00045432,Dũng Dương,nguyenjohn@example.com,+84-90-391887,"7 Vũ Dãy
JaneHuyện, 698257",Port Melindafort,Japan,2025-03-26,VIP,343.01,64,Male,2025-09-17 15:09:48.805047
CUST_00045433,Kevin Mcpherson,stacywilliams@example.com,+1-511-443-6870x05825,"7823 Michelle Forge
South Bradleystad, OR 86626",JohnHuyện,USA,2025-07-20,New,4895.37,42,Female,2025-09-17 15:09:48.805533
CUST_00045434,Bà Thảo Đặng,lbui@example.net,605-527-6989,"332 Jane Số
JaneHuyện, 568606",Quận JanePhường,Korea,2024-04-22,New,393.37,28,Other,2025-09-17 15:09:48.805666
CUST_00045435,Samantha David,dduong@example.net,(06) 0220 5364,"4102 Kelly Street
North Kelseyland, MP 86696",Jakeside,USA,2024-07-11,Occasional,4333.3,45,Male,2025-09-17 15:09:48.806028
CUST_00045436,Jacob Alexander,bpham@example.com,08 9770 6910,"07 Mai Số
JohnHuyện, 248917",Rodriguezview,USA,2025-08-30,Occasional,1037.17,37,Male,2025-09-17 15:09:48.806476
CUST_00045437,Bailey Ramirez,norriskatrina@example.net,+1-834-347-4387,"67 Jane Hẻm
Huyện JaneHuyện, 458257",JaneHuyện,USA,2025-05-06,Occasional,3042.42,34,Other,2025-09-17 15:09:48.806882
CUST_00045438,Lan Trần,aaronrobles@example.com,+84-66-015 9244,"7 John Làng
Huyện JaneXã, 342415",Thị xã JohnQuận,USA,2025-01-21,Occasional,2890.18,41,Male,2025-09-17 15:09:48.807159
CUST_00045439,Hải Thị Nguyễn,james46@example.com,+84-52-160250,"PSC 9870, Box 6529
APO AE 15432",Debbieborough,Singapore,2024-04-05,New,3615.54,31,Male,2025-09-17 15:09:48.807377
CUST_00045440,Michael Torres,ellen71@example.net,(01) 0146 6436,"6 Hoàng Tổ
JanePhường, 410577",Robertmouth,Japan,2025-06-28,VIP,3896.26,49,Other,2025-09-17 15:09:48.807683
CUST_00045441,Ashley Kaiser,benjamin69@example.com,+84-90-732057,"204 Wiley Gateway Apt. 350
Port Andrewport, MH 81259",New Mark,USA,2024-11-19,New,4236.83,57,Male,2025-09-17 15:09:48.808308
CUST_00045442,John Hill,tbell@example.com,(02) 3470 1898,"920 Hoàng Tổ
Thành phố JaneHuyện, 186328",Hamiltonshire,Vietnam,2025-08-26,VIP,4201.59,43,Female,2025-09-17 15:09:48.808655
CUST_00045443,Samantha Davies,zmai@example.com,769-259-5981,"7 John Làng
JaneXã, 298233",JaneThành phố,Korea,2024-09-27,New,2452.1,39,Other,2025-09-17 15:09:48.808912
CUST_00045444,Hồng Hoàng,john15@example.net,02 7397 8954,"88 Đặng Hẻm
JaneHuyện, 270101",Jessehaven,USA,2024-07-24,New,1020.82,23,Male,2025-09-17 15:09:48.809082
CUST_00045445,Bà Nhật Dương,lisacordova@example.net,984-308-2621,"0508 Stacey Dale
Williamsside, NJ 85166",JohnQuận,Singapore,2025-02-03,Regular,3288.24,22,Female,2025-09-17 15:09:48.809431
CUST_00045446,Quý ông Huy Trần,brian54@example.org,8304690138,"PSC 7207, Box 1606
APO AP 69687",Nguyenshire,USA,2024-06-07,VIP,2855.28,33,Female,2025-09-17 15:09:48.809654
CUST_00045447,Sean Massey,johndang@example.com,+1-690-554-7255x4879,"7698 Michelle Harbors Apt. 932
Lake Richard, AL 35030",Huffport,Singapore,2024-09-17,VIP,3166.34,52,Male,2025-09-17 15:09:48.810089
CUST_00045448,Tracy Bush,cruzamy@example.com,(05) 3521 1326,"22 Trần Làng
Huyện JaneXã, 447538",JohnPhường,Korea,2023-10-29,VIP,1848.41,55,Female,2025-09-17 15:09:48.810460
CUST_00045449,Travis Franco,patrickhansen@example.net,568.257.2589x273,"625 John Dãy
Huyện JohnThành phố, 424858",Port Meredith,Singapore,2023-12-04,New,1034.93,37,Male,2025-09-17 15:09:48.810876
CUST_00045450,Jessica Wright,wilsontimothy@example.org,+84-74-542016,"65545 Anthony Curve
Rayport, MO 19175",Thị xã JohnThị xã,USA,2024-08-20,Regular,1143.54,53,Other,2025-09-17 15:09:48.811852
CUST_00045451,Lâm Vũ,john43@example.net,05 7211088,"078 John Số
JohnHuyện, 105127",Christinabury,USA,2023-12-09,New,1046.93,29,Other,2025-09-17 15:09:48.812166
CUST_00045452,Trọng Tấn Đặng,janebui@example.net,06 9676 6458,"373 Dương Tổ
JohnQuận, 778780",Thị xã JohnHuyện,Japan,2023-12-16,VIP,2694.67,49,Female,2025-09-17 15:09:48.812392
CUST_00045453,James Davis,hansenmary@example.com,(00)144-4620,"417 Phạm Ngõ
JaneThị xã, 724884",Thành phố JaneXã,USA,2025-01-02,Regular,1924.0,57,Other,2025-09-17 15:09:48.813040
CUST_00045454,Bác Huy Trần,ole@example.com,001-275-504-2384,"39364 Crystal Valley Apt. 274
Lopezbury, RI 15204",New Jessica,Vietnam,2024-05-27,Occasional,772.34,66,Other,2025-09-17 15:09:48.813567
CUST_00045455,Bà Duyên Nguyễn,maijane@example.org,(04) 1978 4501,"2641 Palmer Locks
South Joanne, GA 05422",Danielland,Vietnam,2025-02-12,VIP,1277.21,20,Other,2025-09-17 15:09:48.814077
CUST_00045456,Hưng Quang Dương,joseph74@example.com,538.477.7541x17017,"148 Bùi Dãy
JaneThị xã, 460516",Robertsstad,USA,2024-04-29,Regular,2601.51,55,Female,2025-09-17 15:09:48.814540
CUST_00045457,Hunter Manning,hoangjane@example.net,+84-46-979 4353,"337 Andrade Extensions Apt. 059
West Bryan, KY 16411",Thành phố JohnThành phố,USA,2023-11-13,VIP,4832.73,55,Female,2025-09-17 15:09:48.815189
CUST_00045458,Brenda Cook,johnvu@example.net,001-557-540-3713x117,"02 Jane Dãy
JohnThành phố, 215134",Thị xã JanePhường,Korea,2024-12-18,Occasional,2244.56,26,Female,2025-09-17 15:09:48.815589
CUST_00045459,Renee Olsen,jane26@example.net,02 6571080,"1688 Burke Alley
South Monicashire, MI 22482",Briantown,Singapore,2025-02-28,Regular,3463.83,33,Male,2025-09-17 15:09:48.816272
CUST_00045460,Michael Harper,bradleywyatt@example.com,+84-93-491684,"934 Trần Đường
Huyện JaneQuận, 342871",Thị xã JaneHuyện,Singapore,2024-02-29,Regular,4537.69,29,Female,2025-09-17 15:09:48.816900
CUST_00045461,John Owens,michael55@example.net,06 4794 8267,"2 Jane Hẻm
Thành phố JohnThị xã, 426360",JohnThành phố,USA,2025-07-18,Occasional,2070.61,18,Other,2025-09-17 15:09:48.817350
CUST_00045462,Jessica Freeman,odang@example.net,+84 06 2092886,"06505 Long Mission Suite 099
Alexistown, PA 28827",Thị xã JohnThị xã,Japan,2023-10-04,New,3111.85,58,Male,2025-09-17 15:09:48.817729
CUST_00045463,Marc Dickson,janenguyen@example.org,+1-253-833-6553x13240,"36 Jane Dãy
Thị xã JaneQuận, 440806",New Robert,Japan,2023-11-20,VIP,609.8,27,Female,2025-09-17 15:09:48.818030
CUST_00045464,Tú Vũ,john85@example.net,952-728-5241x429,"86748 Jerry Ports
Kaylaview, MP 13940",Jordanfort,Japan,2024-01-10,New,3294.81,48,Female,2025-09-17 15:09:48.818299
CUST_00045465,David Mcneil,toddbryce@example.com,377.412.1842x669,"0 Mai Đường
JaneXã, 526979",Ryanborough,Japan,2025-08-07,Occasional,3863.11,34,Male,2025-09-17 15:09:48.818668
CUST_00045466,Nicole Snow,johnnguyen@example.com,349-958-7761,"7 Jane Ngõ
JohnXã, 586233",Huyện JaneThị xã,USA,2025-06-28,Occasional,3267.98,53,Other,2025-09-17 15:09:48.818937
CUST_00045467,Phương Bùi,alexander87@example.com,3906025368,"PSC 7243, Box 6701
APO AE 67166",Rogersside,Vietnam,2024-11-18,Occasional,4211.0,53,Other,2025-09-17 15:09:48.819162
CUST_00045468,Cô Hà Trần,grogers@example.net,261.902.8286x33165,"0516 Jeremy Flat Suite 290
East Kimberlyview, MS 95600",Lake Jillport,USA,2025-03-10,Regular,4346.12,70,Male,2025-09-17 15:09:48.819506
CUST_00045469,Anh Quang Đặng,gardnerjerry@example.net,001-437-432-7244x0505,"2 Phạm Tổ
Quận JohnPhường, 796854",New Chelsealand,USA,2024-08-06,Occasional,92.38,52,Female,2025-09-17 15:09:48.819793
CUST_00045470,Cô Duyên Lê,duongjohn@example.net,(982)609-3198x05249,"7 Phạm Tổ
Thị xã JaneThành phố, 235630",JaneHuyện,Vietnam,2024-06-28,Regular,2177.0,59,Other,2025-09-17 15:09:48.819931
CUST_00045471,Jessica Johnson,jane76@example.org,(04)738-6341,"4050 Pruitt Cliff Apt. 566
East Josephhaven, PA 36767",West Nathanielfort,Korea,2024-02-13,New,3167.0,41,Other,2025-09-17 15:09:48.820322
CUST_00045472,Ngọc Vũ,janepham@example.com,447.630.3923x9307,"17 John Số
Quận JohnThành phố, 859726",JohnXã,Korea,2024-01-02,Regular,2270.56,65,Male,2025-09-17 15:09:48.820482
CUST_00045473,Vũ Hoàng Mai,vle@example.net,(07)433-1245,"6812 John Wall
Wigginsmouth, NV 48508",Pierceville,Japan,2025-01-05,New,4072.59,26,Other,2025-09-17 15:09:48.820841
CUST_00045474,Minh Lê,johnnguyen@example.net,720.954.9641,"5 Mai Hẻm
JanePhường, 743219",JaneXã,Singapore,2024-09-08,Regular,1909.23,28,Male,2025-09-17 15:09:48.820974
CUST_00045475,Bà Yến Hoàng,johnpham@example.com,(06)624-6899,"36 Dương Làng
JanePhường, 283895",Huangburgh,USA,2025-09-08,New,3905.44,28,Other,2025-09-17 15:09:48.821167
