customer_id,first_name,last_name,full_name,email,phone,date_of_birth,age,gender,registration_date,city,state,postal_code,region,country,address,customer_segment,income_level,monthly_spending_usd,preferred_device,preferred_payment_method,shopping_frequency,market_focus,vietnam_region_preference,data_source,created_at,integrated_id,data_integration_date
VN_CUST_004731,Customer_4731,Vietnam_836,Vietnamese Customer 4731,customer4731@vietnam-ecommerce.com,84916253069,1981-10-12,44,M,2023-03-11,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,613 Ho Chi Minh City Street,Regular,Middle,105.77,Mobile,COD,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.581313,VN_CUST_004731,2025-10-01T21:32:54.884681
VN_CUST_004732,Customer_4732,Vietnam_296,Vietnamese Customer 4732,customer4732@vietnam-ecommerce.com,84946560558,1996-10-08,29,M,2023-09-30,Hai Phong,Hai Phong,180000,North,Vietnam,315 Hai Phong Street,Regular,Low,110.53,Mobile,Bank_Transfer,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.581512,VN_CUST_004732,2025-10-01T21:32:54.884681
VN_CUST_004733,Customer_4733,Vietnam_175,Vietnamese Customer 4733,customer4733@vietnam-ecommerce.com,84901916200,1986-10-11,39,F,2024-10-12,Da Nang,Da Nang,550000,Central,Vietnam,276 Da Nang Street,High_Value,Middle,345.75,Mobile,Bank_Transfer,Quarterly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.581553,VN_CUST_004733,2025-10-01T21:32:54.884681
VN_CUST_004734,Customer_4734,Vietnam_529,Vietnamese Customer 4734,customer4734@vietnam-ecommerce.com,84944721219,2005-10-06,20,M,2023-04-27,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,164 Ho Chi Minh City Street,Regular,Middle,275.35,Mobile,COD,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.581581,VN_CUST_004734,2025-10-01T21:32:54.884681
VN_CUST_004735,Customer_4735,Vietnam_31,Vietnamese Customer 4735,customer4735@vietnam-ecommerce.com,84907703388,1995-10-09,30,M,2025-07-22,Can Tho,Can Tho,900000,South,Vietnam,411 Can Tho Street,Regular,Low,55.15,Mobile,COD,Rarely,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.581605,VN_CUST_004735,2025-10-01T21:32:54.884681
VN_CUST_004736,Customer_4736,Vietnam_74,Vietnamese Customer 4736,customer4736@vietnam-ecommerce.com,84932553375,1999-10-08,26,M,2024-12-20,Hanoi,Hanoi,100000,North,Vietnam,459 Hanoi Street,Regular,Middle,290.28,Mobile,Bank_Transfer,Weekly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.581629,VN_CUST_004736,2025-10-01T21:32:54.884681
VN_CUST_004737,Customer_4737,Vietnam_105,Vietnamese Customer 4737,customer4737@vietnam-ecommerce.com,84918905857,2003-10-07,22,F,2025-02-16,Hanoi,Hanoi,100000,North,Vietnam,37 Hanoi Street,Regular,Low,122.76,Desktop,E_Wallet_ZaloPay,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.581654,VN_CUST_004737,2025-10-01T21:32:54.884681
VN_CUST_004738,Customer_4738,Vietnam_3,Vietnamese Customer 4738,customer4738@vietnam-ecommerce.com,84933995152,1997-10-08,28,F,2023-11-01,Da Nang,Da Nang,550000,Central,Vietnam,396 Da Nang Street,Regular,Low,51.16,Mobile,COD,Monthly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.581679,VN_CUST_004738,2025-10-01T21:32:54.884681
VN_CUST_004739,Customer_4739,Vietnam_76,Vietnamese Customer 4739,customer4739@vietnam-ecommerce.com,84938245592,1994-10-09,31,M,2025-01-10,Da Nang,Da Nang,550000,Central,Vietnam,288 Da Nang Street,Regular,Low,30.93,Mobile,Bank_Transfer,Monthly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.581722,VN_CUST_004739,2025-10-01T21:32:54.884681
VN_CUST_004740,Customer_4740,Vietnam_335,Vietnamese Customer 4740,customer4740@vietnam-ecommerce.com,84946128460,1991-10-10,34,M,2023-05-03,Hanoi,Hanoi,100000,North,Vietnam,214 Hanoi Street,Regular,Low,95.56,Desktop,Bank_Transfer,Rarely,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.581749,VN_CUST_004740,2025-10-01T21:32:54.884681
VN_CUST_004741,Customer_4741,Vietnam_353,Vietnamese Customer 4741,customer4741@vietnam-ecommerce.com,84948662768,2006-10-06,19,M,2025-03-28,Can Tho,Can Tho,900000,South,Vietnam,362 Can Tho Street,High_Value,Middle,308.03,Mobile,Credit_Card,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.581772,VN_CUST_004741,2025-10-01T21:32:54.884681
VN_CUST_004742,Customer_4742,Vietnam_149,Vietnamese Customer 4742,customer4742@vietnam-ecommerce.com,84918343196,1990-10-10,35,M,2023-06-08,Hanoi,Hanoi,100000,North,Vietnam,39 Hanoi Street,Regular,Low,100.51,Mobile,Bank_Transfer,Weekly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.581795,VN_CUST_004742,2025-10-01T21:32:54.884681
VN_CUST_004743,Customer_4743,Vietnam_862,Vietnamese Customer 4743,customer4743@vietnam-ecommerce.com,84941814460,1998-10-08,27,M,2024-06-14,Can Tho,Can Tho,900000,South,Vietnam,740 Can Tho Street,Premium,High,431.48,Mobile,Bank_Transfer,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.581816,VN_CUST_004743,2025-10-01T21:32:54.884681
VN_CUST_004744,Customer_4744,Vietnam_194,Vietnamese Customer 4744,customer4744@vietnam-ecommerce.com,84944602597,1998-10-08,27,F,2023-11-03,Can Tho,Can Tho,900000,South,Vietnam,671 Can Tho Street,Regular,Low,131.32,Tablet,E_Wallet_MoMo,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.581835,VN_CUST_004744,2025-10-01T21:32:54.884681
VN_CUST_004745,Customer_4745,Vietnam_128,Vietnamese Customer 4745,customer4745@vietnam-ecommerce.com,84903821800,1997-10-08,28,F,2025-06-05,Hanoi,Hanoi,100000,North,Vietnam,306 Hanoi Street,Regular,Low,121.98,Mobile,E_Wallet_ZaloPay,Weekly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.581853,VN_CUST_004745,2025-10-01T21:32:54.884681
VN_CUST_004746,Customer_4746,Vietnam_120,Vietnamese Customer 4746,customer4746@vietnam-ecommerce.com,84946065795,1999-10-08,26,F,2023-05-25,Hai Phong,Hai Phong,180000,North,Vietnam,913 Hai Phong Street,Regular,Low,30.48,Desktop,Bank_Transfer,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.581873,VN_CUST_004746,2025-10-01T21:32:54.884681
VN_CUST_004747,Customer_4747,Vietnam_770,Vietnamese Customer 4747,customer4747@vietnam-ecommerce.com,84907115552,1997-10-08,28,F,2024-11-18,Da Nang,Da Nang,550000,Central,Vietnam,319 Da Nang Street,Regular,Middle,210.07,Mobile,Bank_Transfer,Quarterly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.581904,VN_CUST_004747,2025-10-01T21:32:54.884681
VN_CUST_004748,Customer_4748,Vietnam_319,Vietnamese Customer 4748,customer4748@vietnam-ecommerce.com,84918662186,2000-10-07,25,M,2025-06-10,Hanoi,Hanoi,100000,North,Vietnam,846 Hanoi Street,Regular,Middle,249.5,Tablet,COD,Weekly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.581930,VN_CUST_004748,2025-10-01T21:32:54.884681
VN_CUST_004749,Customer_4749,Vietnam_960,Vietnamese Customer 4749,customer4749@vietnam-ecommerce.com,84933624687,2000-10-07,25,M,2022-12-06,Hai Phong,Hai Phong,180000,North,Vietnam,621 Hai Phong Street,Premium,High,897.26,Mobile,E_Wallet_MoMo,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.581955,VN_CUST_004749,2025-10-01T21:32:54.884681
VN_CUST_004750,Customer_4750,Vietnam_682,Vietnamese Customer 4750,customer4750@vietnam-ecommerce.com,84917324264,1994-10-09,31,M,2025-04-23,Can Tho,Can Tho,900000,South,Vietnam,816 Can Tho Street,Regular,Low,104.81,Mobile,COD,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.581972,VN_CUST_004750,2025-10-01T21:32:54.884681
VN_CUST_004751,Customer_4751,Vietnam_27,Vietnamese Customer 4751,customer4751@vietnam-ecommerce.com,84937730435,1989-10-10,36,F,2023-08-07,Hanoi,Hanoi,100000,North,Vietnam,502 Hanoi Street,High_Value,Middle,245.72,Mobile,Bank_Transfer,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.581995,VN_CUST_004751,2025-10-01T21:32:54.884681
VN_CUST_004752,Customer_4752,Vietnam_888,Vietnamese Customer 4752,customer4752@vietnam-ecommerce.com,84945025309,2000-10-07,25,M,2025-03-07,Da Nang,Da Nang,550000,Central,Vietnam,142 Da Nang Street,Premium,High,480.84,Tablet,E_Wallet_MoMo,Monthly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.582011,VN_CUST_004752,2025-10-01T21:32:54.884681
VN_CUST_004753,Customer_4753,Vietnam_726,Vietnamese Customer 4753,customer4753@vietnam-ecommerce.com,84917054682,1993-10-09,32,M,2023-06-03,Hanoi,Hanoi,100000,North,Vietnam,285 Hanoi Street,High_Value,Middle,295.28,Mobile,COD,Weekly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.582028,VN_CUST_004753,2025-10-01T21:32:54.884681
VN_CUST_004754,Customer_4754,Vietnam_381,Vietnamese Customer 4754,customer4754@vietnam-ecommerce.com,84933746840,1997-10-08,28,M,2023-10-14,Can Tho,Can Tho,900000,South,Vietnam,694 Can Tho Street,Regular,Middle,293.96,Mobile,Bank_Transfer,Rarely,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582050,VN_CUST_004754,2025-10-01T21:32:54.884681
VN_CUST_004755,Customer_4755,Vietnam_89,Vietnamese Customer 4755,customer4755@vietnam-ecommerce.com,84935785251,1994-10-09,31,F,2025-02-01,Hanoi,Hanoi,100000,North,Vietnam,883 Hanoi Street,Regular,Low,85.49,Mobile,Credit_Card,Rarely,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.582076,VN_CUST_004755,2025-10-01T21:32:54.884681
VN_CUST_004756,Customer_4756,Vietnam_542,Vietnamese Customer 4756,customer4756@vietnam-ecommerce.com,84901521866,2000-10-07,25,M,2025-01-20,Hai Phong,Hai Phong,180000,North,Vietnam,875 Hai Phong Street,Regular,Low,44.49,Mobile,Bank_Transfer,Rarely,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.582098,VN_CUST_004756,2025-10-01T21:32:54.884681
VN_CUST_004757,Customer_4757,Vietnam_141,Vietnamese Customer 4757,customer4757@vietnam-ecommerce.com,84925834208,1998-10-08,27,M,2023-02-09,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,368 Ho Chi Minh City Street,Regular,Middle,227.76,Mobile,Credit_Card,Quarterly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582144,VN_CUST_004757,2025-10-01T21:32:54.884681
VN_CUST_004758,Customer_4758,Vietnam_340,Vietnamese Customer 4758,customer4758@vietnam-ecommerce.com,84939184390,2000-10-07,25,F,2022-10-23,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,995 Ho Chi Minh City Street,Regular,Low,138.18,Mobile,Bank_Transfer,Quarterly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582168,VN_CUST_004758,2025-10-01T21:32:54.884681
VN_CUST_004759,Customer_4759,Vietnam_416,Vietnamese Customer 4759,customer4759@vietnam-ecommerce.com,84945146081,1987-10-11,38,F,2023-12-08,Hanoi,Hanoi,100000,North,Vietnam,616 Hanoi Street,High_Value,Middle,234.17,Desktop,Bank_Transfer,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.582186,VN_CUST_004759,2025-10-01T21:32:54.884681
VN_CUST_004760,Customer_4760,Vietnam_550,Vietnamese Customer 4760,customer4760@vietnam-ecommerce.com,84908857374,1995-10-09,30,M,2025-08-05,Can Tho,Can Tho,900000,South,Vietnam,753 Can Tho Street,Regular,Low,117.15,Desktop,E_Wallet_MoMo,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582207,VN_CUST_004760,2025-10-01T21:32:54.884681
VN_CUST_004761,Customer_4761,Vietnam_871,Vietnamese Customer 4761,customer4761@vietnam-ecommerce.com,84936014917,2006-10-06,19,F,2023-10-24,Hai Phong,Hai Phong,180000,North,Vietnam,32 Hai Phong Street,Regular,Low,43.21,Tablet,E_Wallet_MoMo,Rarely,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.582225,VN_CUST_004761,2025-10-01T21:32:54.884681
VN_CUST_004762,Customer_4762,Vietnam_875,Vietnamese Customer 4762,customer4762@vietnam-ecommerce.com,84918059380,1999-10-08,26,M,2025-01-15,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,398 Ho Chi Minh City Street,Regular,Low,24.11,Mobile,E_Wallet_ZaloPay,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582248,VN_CUST_004762,2025-10-01T21:32:54.884681
VN_CUST_004763,Customer_4763,Vietnam_699,Vietnamese Customer 4763,customer4763@vietnam-ecommerce.com,84942945501,1986-10-11,39,M,2023-06-11,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,144 Ho Chi Minh City Street,Regular,Middle,103.79,Mobile,Bank_Transfer,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582289,VN_CUST_004763,2025-10-01T21:32:54.884681
VN_CUST_004764,Customer_4764,Vietnam_803,Vietnamese Customer 4764,customer4764@vietnam-ecommerce.com,84948047434,1994-10-09,31,F,2024-09-28,Can Tho,Can Tho,900000,South,Vietnam,532 Can Tho Street,Premium,High,647.01,Mobile,Bank_Transfer,Rarely,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582320,VN_CUST_004764,2025-10-01T21:32:54.884681
VN_CUST_004765,Customer_4765,Vietnam_936,Vietnamese Customer 4765,customer4765@vietnam-ecommerce.com,84913350120,1984-10-11,41,F,2022-11-02,Hai Phong,Hai Phong,180000,North,Vietnam,66 Hai Phong Street,Regular,Low,32.97,Desktop,Bank_Transfer,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.582345,VN_CUST_004765,2025-10-01T21:32:54.884681
VN_CUST_004766,Customer_4766,Vietnam_762,Vietnamese Customer 4766,customer4766@vietnam-ecommerce.com,84949516843,1996-10-08,29,M,2025-07-08,Hanoi,Hanoi,100000,North,Vietnam,935 Hanoi Street,High_Value,Middle,103.17,Mobile,Bank_Transfer,Weekly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.582435,VN_CUST_004766,2025-10-01T21:32:54.884681
VN_CUST_004767,Customer_4767,Vietnam_26,Vietnamese Customer 4767,customer4767@vietnam-ecommerce.com,84944913994,1990-10-10,35,F,2023-02-19,Da Nang,Da Nang,550000,Central,Vietnam,520 Da Nang Street,Regular,Middle,166.8,Desktop,COD,Quarterly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.582466,VN_CUST_004767,2025-10-01T21:32:54.884681
VN_CUST_004768,Customer_4768,Vietnam_76,Vietnamese Customer 4768,customer4768@vietnam-ecommerce.com,84916185591,1981-10-12,44,F,2024-09-16,Hai Phong,Hai Phong,180000,North,Vietnam,381 Hai Phong Street,High_Value,Middle,257.88,Mobile,COD,Weekly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.582490,VN_CUST_004768,2025-10-01T21:32:54.884681
VN_CUST_004769,Customer_4769,Vietnam_508,Vietnamese Customer 4769,customer4769@vietnam-ecommerce.com,84905416288,1996-10-08,29,M,2023-04-22,Hai Phong,Hai Phong,180000,North,Vietnam,709 Hai Phong Street,Regular,Middle,125.98,Desktop,Bank_Transfer,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.582506,VN_CUST_004769,2025-10-01T21:32:54.884681
VN_CUST_004770,Customer_4770,Vietnam_441,Vietnamese Customer 4770,customer4770@vietnam-ecommerce.com,84941200288,1990-10-10,35,M,2024-03-18,Can Tho,Can Tho,900000,South,Vietnam,867 Can Tho Street,Regular,Middle,302.26,Desktop,E_Wallet_MoMo,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582522,VN_CUST_004770,2025-10-01T21:32:54.884681
VN_CUST_004771,Customer_4771,Vietnam_855,Vietnamese Customer 4771,customer4771@vietnam-ecommerce.com,84907846571,1996-10-08,29,F,2025-08-25,Hanoi,Hanoi,100000,North,Vietnam,181 Hanoi Street,Regular,Low,112.16,Mobile,Bank_Transfer,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.582538,VN_CUST_004771,2025-10-01T21:32:54.884681
VN_CUST_004772,Customer_4772,Vietnam_484,Vietnamese Customer 4772,customer4772@vietnam-ecommerce.com,84917028665,1990-10-10,35,M,2024-01-23,Can Tho,Can Tho,900000,South,Vietnam,713 Can Tho Street,Premium,High,503.92,Desktop,E_Wallet_MoMo,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582560,VN_CUST_004772,2025-10-01T21:32:54.884681
VN_CUST_004773,Customer_4773,Vietnam_49,Vietnamese Customer 4773,customer4773@vietnam-ecommerce.com,84933445139,2003-10-07,22,F,2023-02-24,Hanoi,Hanoi,100000,North,Vietnam,143 Hanoi Street,Regular,Low,91.98,Mobile,COD,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.582576,VN_CUST_004773,2025-10-01T21:32:54.884681
VN_CUST_004774,Customer_4774,Vietnam_242,Vietnamese Customer 4774,customer4774@vietnam-ecommerce.com,84929362670,1996-10-08,29,M,2023-06-23,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,997 Ho Chi Minh City Street,Regular,Low,29.25,Desktop,E_Wallet_ZaloPay,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582591,VN_CUST_004774,2025-10-01T21:32:54.884681
VN_CUST_004775,Customer_4775,Vietnam_124,Vietnamese Customer 4775,customer4775@vietnam-ecommerce.com,84922471874,1999-10-08,26,F,2025-04-14,Hanoi,Hanoi,100000,North,Vietnam,718 Hanoi Street,Regular,Low,132.91,Mobile,E_Wallet_MoMo,Rarely,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.582607,VN_CUST_004775,2025-10-01T21:32:54.884681
VN_CUST_004776,Customer_4776,Vietnam_900,Vietnamese Customer 4776,customer4776@vietnam-ecommerce.com,84915090516,1997-10-08,28,M,2025-06-29,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,261 Ho Chi Minh City Street,Regular,Low,76.53,Desktop,Bank_Transfer,Rarely,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582621,VN_CUST_004776,2025-10-01T21:32:54.884681
VN_CUST_004777,Customer_4777,Vietnam_324,Vietnamese Customer 4777,customer4777@vietnam-ecommerce.com,84908338356,1992-10-09,33,F,2023-08-09,Da Nang,Da Nang,550000,Central,Vietnam,837 Da Nang Street,High_Value,Middle,135.46,Mobile,COD,Quarterly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.582636,VN_CUST_004777,2025-10-01T21:32:54.884681
VN_CUST_004778,Customer_4778,Vietnam_430,Vietnamese Customer 4778,customer4778@vietnam-ecommerce.com,84936521730,1985-10-11,40,M,2022-10-11,Hanoi,Hanoi,100000,North,Vietnam,5 Hanoi Street,High_Value,Middle,340.98,Mobile,Bank_Transfer,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.582653,VN_CUST_004778,2025-10-01T21:32:54.884681
VN_CUST_004779,Customer_4779,Vietnam_329,Vietnamese Customer 4779,customer4779@vietnam-ecommerce.com,84941910673,2002-10-07,23,M,2022-10-02,Hai Phong,Hai Phong,180000,North,Vietnam,467 Hai Phong Street,High_Value,Middle,330.06,Desktop,Bank_Transfer,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.582669,VN_CUST_004779,2025-10-01T21:32:54.884681
VN_CUST_004780,Customer_4780,Vietnam_919,Vietnamese Customer 4780,customer4780@vietnam-ecommerce.com,84906810145,1995-10-09,30,M,2023-07-05,Can Tho,Can Tho,900000,South,Vietnam,196 Can Tho Street,Premium,High,428.57,Desktop,Bank_Transfer,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582685,VN_CUST_004780,2025-10-01T21:32:54.884681
VN_CUST_004781,Customer_4781,Vietnam_332,Vietnamese Customer 4781,customer4781@vietnam-ecommerce.com,84915128039,1990-10-10,35,M,2024-07-19,Can Tho,Can Tho,900000,South,Vietnam,710 Can Tho Street,Regular,Low,109.5,Mobile,Bank_Transfer,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582700,VN_CUST_004781,2025-10-01T21:32:54.884681
VN_CUST_004782,Customer_4782,Vietnam_58,Vietnamese Customer 4782,customer4782@vietnam-ecommerce.com,84936270841,1995-10-09,30,F,2025-01-14,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,837 Ho Chi Minh City Street,High_Value,Middle,320.63,Desktop,Bank_Transfer,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582716,VN_CUST_004782,2025-10-01T21:32:54.884681
VN_CUST_004783,Customer_4783,Vietnam_113,Vietnamese Customer 4783,customer4783@vietnam-ecommerce.com,84904369064,1990-10-10,35,M,2024-07-06,Can Tho,Can Tho,900000,South,Vietnam,428 Can Tho Street,Regular,Middle,135.07,Desktop,E_Wallet_MoMo,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582735,VN_CUST_004783,2025-10-01T21:32:54.884681
VN_CUST_004784,Customer_4784,Vietnam_938,Vietnamese Customer 4784,customer4784@vietnam-ecommerce.com,84913547830,1985-10-11,40,M,2023-11-29,Da Nang,Da Nang,550000,Central,Vietnam,469 Da Nang Street,Regular,Middle,156.9,Desktop,Credit_Card,Monthly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.582751,VN_CUST_004784,2025-10-01T21:32:54.884681
VN_CUST_004785,Customer_4785,Vietnam_857,Vietnamese Customer 4785,customer4785@vietnam-ecommerce.com,84928037514,1996-10-08,29,F,2024-07-21,Can Tho,Can Tho,900000,South,Vietnam,725 Can Tho Street,Regular,Middle,117.59,Desktop,E_Wallet_ZaloPay,Quarterly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582767,VN_CUST_004785,2025-10-01T21:32:54.884681
VN_CUST_004786,Customer_4786,Vietnam_505,Vietnamese Customer 4786,customer4786@vietnam-ecommerce.com,84908804564,1997-10-08,28,M,2024-09-15,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,875 Ho Chi Minh City Street,Regular,Middle,383.34,Mobile,COD,Quarterly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582782,VN_CUST_004786,2025-10-01T21:32:54.884681
VN_CUST_004787,Customer_4787,Vietnam_306,Vietnamese Customer 4787,customer4787@vietnam-ecommerce.com,84911251848,1995-10-09,30,F,2024-01-23,Da Nang,Da Nang,550000,Central,Vietnam,545 Da Nang Street,Regular,Low,91.75,Mobile,COD,Monthly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.582798,VN_CUST_004787,2025-10-01T21:32:54.884681
VN_CUST_004788,Customer_4788,Vietnam_57,Vietnamese Customer 4788,customer4788@vietnam-ecommerce.com,84904335129,2001-10-07,24,F,2024-06-30,Hanoi,Hanoi,100000,North,Vietnam,303 Hanoi Street,Regular,Low,41.73,Mobile,Bank_Transfer,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.582815,VN_CUST_004788,2025-10-01T21:32:54.884681
VN_CUST_004789,Customer_4789,Vietnam_960,Vietnamese Customer 4789,customer4789@vietnam-ecommerce.com,84921820185,2000-10-07,25,F,2023-07-20,Hai Phong,Hai Phong,180000,North,Vietnam,639 Hai Phong Street,Regular,Middle,355.18,Desktop,E_Wallet_ZaloPay,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.582830,VN_CUST_004789,2025-10-01T21:32:54.884681
VN_CUST_004790,Customer_4790,Vietnam_37,Vietnamese Customer 4790,customer4790@vietnam-ecommerce.com,84949938276,1994-10-09,31,M,2023-10-03,Da Nang,Da Nang,550000,Central,Vietnam,198 Da Nang Street,Regular,Middle,127.86,Mobile,E_Wallet_ZaloPay,Weekly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.582852,VN_CUST_004790,2025-10-01T21:32:54.884681
VN_CUST_004791,Customer_4791,Vietnam_730,Vietnamese Customer 4791,customer4791@vietnam-ecommerce.com,84945015481,2002-10-07,23,M,2024-03-07,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,889 Ho Chi Minh City Street,Premium,High,875.93,Tablet,E_Wallet_ZaloPay,Quarterly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582872,VN_CUST_004791,2025-10-01T21:32:54.884681
VN_CUST_004792,Customer_4792,Vietnam_883,Vietnamese Customer 4792,customer4792@vietnam-ecommerce.com,84906854029,1996-10-08,29,F,2022-12-26,Hanoi,Hanoi,100000,North,Vietnam,877 Hanoi Street,High_Value,Middle,176.81,Mobile,Bank_Transfer,Weekly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.582888,VN_CUST_004792,2025-10-01T21:32:54.884681
VN_CUST_004793,Customer_4793,Vietnam_301,Vietnamese Customer 4793,customer4793@vietnam-ecommerce.com,84915888037,1998-10-08,27,F,2023-12-29,Hai Phong,Hai Phong,180000,North,Vietnam,897 Hai Phong Street,Premium,High,884.51,Desktop,COD,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.582913,VN_CUST_004793,2025-10-01T21:32:54.884681
VN_CUST_004794,Customer_4794,Vietnam_79,Vietnamese Customer 4794,customer4794@vietnam-ecommerce.com,84926905140,1987-10-11,38,M,2022-11-28,Can Tho,Can Tho,900000,South,Vietnam,163 Can Tho Street,Regular,Low,137.68,Mobile,E_Wallet_MoMo,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.582931,VN_CUST_004794,2025-10-01T21:32:54.884681
VN_CUST_004795,Customer_4795,Vietnam_196,Vietnamese Customer 4795,customer4795@vietnam-ecommerce.com,84925235284,1999-10-08,26,M,2024-09-04,Da Nang,Da Nang,550000,Central,Vietnam,315 Da Nang Street,Regular,Middle,279.75,Mobile,COD,Rarely,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.582947,VN_CUST_004795,2025-10-01T21:32:54.884681
VN_CUST_004796,Customer_4796,Vietnam_871,Vietnamese Customer 4796,customer4796@vietnam-ecommerce.com,84926647724,1990-10-10,35,F,2025-07-14,Da Nang,Da Nang,550000,Central,Vietnam,653 Da Nang Street,Premium,High,411.56,Desktop,Bank_Transfer,Quarterly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.582965,VN_CUST_004796,2025-10-01T21:32:54.884681
VN_CUST_004797,Customer_4797,Vietnam_613,Vietnamese Customer 4797,customer4797@vietnam-ecommerce.com,84923766545,2000-10-07,25,M,2024-02-24,Da Nang,Da Nang,550000,Central,Vietnam,644 Da Nang Street,Regular,Middle,239.75,Mobile,Bank_Transfer,Weekly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.582991,VN_CUST_004797,2025-10-01T21:32:54.884681
