order_id,customer_id,order_date,order_status,total_amount_usd,total_amount_vnd,subtotal_usd,tax_amount_usd,shipping_cost_usd,discount_amount_usd,currency,payment_status,payment_method,shipping_method,shipping_address,order_source,platform,delivery_region,customer_segment,market_focus,vietnam_specific_promotion,data_source,created_at,integrated_id,data_integration_date
VN_ORDER_007036,VN_CUST_000565,2024-10-14 19:06:29,Delivered,1003.16,24075744.0,911.96,91.2,0,0.0,USD,Paid,E_Wallet_MoMo,Standard,"800 Hanoi Street, Hanoi, Hanoi",Website,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.496666,VN_ORDER_007036,2025-10-01T21:32:54.885802
VN_ORDER_007037,VN_CUST_004245,2024-12-08 19:06:29,Delivered,417.82,10027735.0,409.15,40.91,0,32.24,USD,Paid,Bank_Transfer,Express,"58 Hai Phong Street, Hai Phong, Hai Phong",Mobile_App,Lazada,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.497106,VN_ORDER_007037,2025-10-01T21:32:54.885802
VN_ORDER_007038,VN_CUST_004947,2025-04-10 19:06:29,Delivered,2444.77,58674528.0,2222.52,222.25,0,0.0,USD,Paid,COD,Standard,"206 Da Nang Street, Da Nang, Da Nang",Mobile_App,Shopee,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.497602,VN_ORDER_007038,2025-10-01T21:32:54.885802
VN_ORDER_007039,VN_CUST_000510,2024-12-17 19:06:29,Delivered,1302.62,31262880.0,1184.2,118.42,0,0.0,USD,Paid,COD,Standard,"292 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Mobile_App,Shopee,South,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.498083,VN_ORDER_007039,2025-10-01T21:32:54.885802
VN_ORDER_007040,VN_CUST_004306,2025-06-29 19:06:29,Delivered,1658.02,39792362.0,1758.72,175.87,0,276.58,USD,Paid,Bank_Transfer,Express,"108 Can Tho Street, Can Tho, Can Tho",Mobile_App,Lazada,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.498730,VN_ORDER_007040,2025-10-01T21:32:54.885802
VN_ORDER_007041,VN_CUST_001814,2024-10-17 19:06:29,Delivered,420.64,10095360.0,382.4,38.24,0,0.0,USD,Paid,Credit_Card,Standard,"851 Da Nang Street, Da Nang, Da Nang",Social_Media,Lazada,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.499271,VN_ORDER_007041,2025-10-01T21:32:54.885802
VN_ORDER_007042,VN_CUST_004141,2025-05-06 19:06:29,Delivered,7042.93,169030224.0,6402.66,640.27,0,0.0,USD,Paid,COD,Standard,"644 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Social_Media,Shopee,South,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.499805,VN_ORDER_007042,2025-10-01T21:32:54.885802
VN_ORDER_007043,VN_CUST_003983,2024-11-22 19:06:29,Delivered,3508.86,84212663.0,3777.71,377.77,0,646.62,USD,Paid,E_Wallet_ZaloPay,Same_Day,"295 Hanoi Street, Hanoi, Hanoi",Social_Media,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.500335,VN_ORDER_007043,2025-10-01T21:32:54.885802
VN_ORDER_007044,VN_CUST_001033,2025-01-13 19:06:29,Processing,4042.84,97028198.0,3783.05,378.31,0,118.51,USD,Paid,COD,Express,"41 Hanoi Street, Hanoi, Hanoi",Mobile_App,Lazada,North,Premium,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:29.500801,VN_ORDER_007044,2025-10-01T21:32:54.885802
VN_ORDER_007045,VN_CUST_004277,2024-11-24 19:06:29,Delivered,1044.93,25078416.0,949.94,94.99,0,0.0,USD,Paid,E_Wallet_ZaloPay,Express,"131 Can Tho Street, Can Tho, Can Tho",Social_Media,Shopee,South,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.501317,VN_ORDER_007045,2025-10-01T21:32:54.885802
VN_ORDER_007046,VN_CUST_003725,2025-08-17 19:06:29,Delivered,1771.64,42519312.0,1610.58,161.06,0,0.0,USD,Paid,Bank_Transfer,Same_Day,"23 Da Nang Street, Da Nang, Da Nang",Mobile_App,Lazada,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.502043,VN_ORDER_007046,2025-10-01T21:32:54.885802
VN_ORDER_007047,VN_CUST_003044,2025-02-13 19:06:29,Delivered,854.02,20496432.0,776.38,77.64,0,0.0,USD,Paid,Credit_Card,Same_Day,"592 Hanoi Street, Hanoi, Hanoi",Website,Lazada,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.502593,VN_ORDER_007047,2025-10-01T21:32:54.885802
VN_ORDER_007048,VN_CUST_002603,2025-03-04 19:06:29,Processing,7209.19,173020584.0,6553.81,655.38,0,0.0,USD,Paid,E_Wallet_MoMo,Standard,"895 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Sendo,North,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.503146,VN_ORDER_007048,2025-10-01T21:32:54.885802
VN_ORDER_007049,VN_CUST_000161,2024-10-15 19:06:29,Delivered,3013.91,72333888.0,2739.92,273.99,0,0.0,USD,Paid,Credit_Card,Express,"246 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Mobile_App,Lazada,South,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.503618,VN_ORDER_007049,2025-10-01T21:32:54.885802
VN_ORDER_007050,VN_CUST_002615,2024-12-15 19:06:29,Delivered,698.68,16768224.0,635.16,63.52,0,0.0,USD,Paid,COD,Same_Day,"692 Can Tho Street, Can Tho, Can Tho",Mobile_App,Sendo,South,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.504185,VN_ORDER_007050,2025-10-01T21:32:54.885802
VN_ORDER_007051,VN_CUST_002465,2025-02-27 19:06:29,Delivered,3031.01,72744144.0,2755.46,275.55,0,0.0,USD,Paid,COD,Same_Day,"284 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Mobile_App,Lazada,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.504662,VN_ORDER_007051,2025-10-01T21:32:54.885802
VN_ORDER_007052,VN_CUST_000967,2025-06-25 19:06:29,Delivered,1289.72,30953208.0,1172.47,117.25,0,0.0,USD,Paid,COD,Same_Day,"194 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Social_Media,Tiki,South,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.505101,VN_ORDER_007052,2025-10-01T21:32:54.885802
VN_ORDER_007053,VN_CUST_003390,2025-05-01 19:06:29,Delivered,690.38,16569168.0,627.62,62.76,0,0.0,USD,Paid,Credit_Card,Express,"326 Can Tho Street, Can Tho, Can Tho",Social_Media,Shopee,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.505535,VN_ORDER_007053,2025-10-01T21:32:54.885802
VN_ORDER_007054,VN_CUST_003631,2025-05-28 19:06:29,Delivered,1568.31,37639559.0,1573.96,157.4,0,163.04,USD,Paid,Credit_Card,Same_Day,"317 Da Nang Street, Da Nang, Da Nang",Mobile_App,Sendo,Central,Premium,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:29.506153,VN_ORDER_007054,2025-10-01T21:32:54.885802
VN_ORDER_007055,VN_CUST_004992,2025-05-27 19:06:29,Delivered,225.02,5400384.0,204.56,20.46,0,0.0,USD,Paid,Bank_Transfer,Standard,"249 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Website,Shopee,South,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.506748,VN_ORDER_007055,2025-10-01T21:32:54.885802
VN_ORDER_007056,VN_CUST_001037,2024-12-04 19:06:29,Delivered,562.71,13504920.0,511.55,51.16,0,0.0,USD,Paid,COD,Express,"956 Hai Phong Street, Hai Phong, Hai Phong",Website,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.507264,VN_ORDER_007056,2025-10-01T21:32:54.885802
VN_ORDER_007057,VN_CUST_002788,2025-05-27 19:06:29,Delivered,715.36,17168684.0,651.04,65.1,0,0.78,USD,Paid,Credit_Card,Standard,"108 Hai Phong Street, Hai Phong, Hai Phong",Mobile_App,Lazada,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.507706,VN_ORDER_007057,2025-10-01T21:32:54.885802
VN_ORDER_007058,VN_CUST_000917,2024-12-13 19:06:29,Processing,2447.16,58731750.0,2266.54,226.65,0,46.04,USD,Paid,E_Wallet_MoMo,Same_Day,"690 Hanoi Street, Hanoi, Hanoi",Website,Shopee,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.508152,VN_ORDER_007058,2025-10-01T21:32:54.885802
VN_ORDER_007059,VN_CUST_001366,2025-08-27 19:06:29,Processing,5137.3,123295270.0,4781.3,478.13,0,122.13,USD,Paid,E_Wallet_MoMo,Same_Day,"561 Hanoi Street, Hanoi, Hanoi",Website,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.508556,VN_ORDER_007059,2025-10-01T21:32:54.885802
VN_ORDER_007060,VN_CUST_002794,2025-01-11 19:06:29,Delivered,585.05,14041104.0,531.86,53.19,0,0.0,USD,Paid,Credit_Card,Standard,"333 Can Tho Street, Can Tho, Can Tho",Mobile_App,Shopee,South,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.509054,VN_ORDER_007060,2025-10-01T21:32:54.885802
VN_ORDER_007061,VN_CUST_004889,2025-01-14 19:06:29,Processing,2341.88,56205072.0,2128.98,212.9,0,0.0,USD,Paid,COD,Same_Day,"543 Da Nang Street, Da Nang, Da Nang",Mobile_App,Sendo,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.509613,VN_ORDER_007061,2025-10-01T21:32:54.885802
VN_ORDER_007062,VN_CUST_004237,2025-09-21 19:06:29,Delivered,1694.11,40658640.0,1540.1,154.01,0,0.0,USD,Paid,E_Wallet_MoMo,Express,"952 Hanoi Street, Hanoi, Hanoi",Website,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.510117,VN_ORDER_007062,2025-10-01T21:32:54.885802
VN_ORDER_007063,VN_CUST_000945,2025-08-15 19:06:29,Delivered,2999.3,71983296.0,2726.64,272.66,0,0.0,USD,Paid,COD,Same_Day,"380 Hanoi Street, Hanoi, Hanoi",Website,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.510553,VN_ORDER_007063,2025-10-01T21:32:54.885802
VN_ORDER_007064,VN_CUST_003239,2024-12-20 19:06:29,Delivered,1229.72,29513382.0,1251.4,125.14,0,146.82,USD,Paid,Bank_Transfer,Express,"861 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Social_Media,Shopee,South,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.511001,VN_ORDER_007064,2025-10-01T21:32:54.885802
VN_ORDER_007065,VN_CUST_004817,2025-07-01 19:06:29,Delivered,531.87,12764928.0,483.52,48.35,0,0.0,USD,Paid,Bank_Transfer,Same_Day,"570 Can Tho Street, Can Tho, Can Tho",Mobile_App,Shopee,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.511457,VN_ORDER_007065,2025-10-01T21:32:54.885802
VN_ORDER_007066,VN_CUST_000612,2025-05-06 19:06:29,Delivered,408.8,9811296.0,371.64,37.16,0,0.0,USD,Paid,Bank_Transfer,Standard,"953 Da Nang Street, Da Nang, Da Nang",Website,Shopee,Central,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.512055,VN_ORDER_007066,2025-10-01T21:32:54.885802
VN_ORDER_007067,VN_CUST_000441,2024-10-30 19:06:29,Delivered,3914.57,93949680.0,3558.7,355.87,0,0.0,USD,Paid,Credit_Card,Express,"11 Hanoi Street, Hanoi, Hanoi",Social_Media,Shopee,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.512830,VN_ORDER_007067,2025-10-01T21:32:54.885802
VN_ORDER_007068,VN_CUST_003683,2025-01-21 19:06:29,Cancelled,398.33,9559968.0,362.12,36.21,0,0.0,USD,Failed,E_Wallet_MoMo,Express,"646 Can Tho Street, Can Tho, Can Tho",Social_Media,Tiki,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.513521,VN_ORDER_007068,2025-10-01T21:32:54.885802
VN_ORDER_007069,VN_CUST_000267,2025-05-13 19:06:29,Delivered,469.89,11277433.0,437.25,43.73,0,11.08,USD,Paid,Bank_Transfer,Standard,"536 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Tiki,North,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.514169,VN_ORDER_007069,2025-10-01T21:32:54.885802
VN_ORDER_007070,VN_CUST_002582,2024-12-12 19:06:29,Cancelled,817.61,19622592.0,743.28,74.33,0,0.0,USD,Failed,Bank_Transfer,Standard,"458 Can Tho Street, Can Tho, Can Tho",Website,Sendo,South,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.514760,VN_ORDER_007070,2025-10-01T21:32:54.885802
VN_ORDER_007071,VN_CUST_000244,2025-08-04 19:06:29,Delivered,426.13,10227213.0,435.52,43.55,0,52.94,USD,Paid,E_Wallet_MoMo,Express,"864 Can Tho Street, Can Tho, Can Tho",Social_Media,Lazada,South,High_Value,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:29.515292,VN_ORDER_007071,2025-10-01T21:32:54.885802
VN_ORDER_007072,VN_CUST_000829,2025-03-14 19:06:29,Delivered,420.64,10095360.0,382.4,38.24,0,0.0,USD,Paid,Credit_Card,Express,"69 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Website,Shopee,South,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.515738,VN_ORDER_007072,2025-10-01T21:32:54.885802
VN_ORDER_007073,VN_CUST_000087,2025-05-19 19:06:29,Delivered,4728.02,113472410.0,4497.3,449.73,0,219.01,USD,Paid,E_Wallet_MoMo,Express,"466 Can Tho Street, Can Tho, Can Tho",Website,Tiki,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.516149,VN_ORDER_007073,2025-10-01T21:32:54.885802
VN_ORDER_007074,VN_CUST_003806,2025-01-08 19:06:29,Returned,2070.06,49681332.0,2247.54,224.75,0,402.24,USD,Paid,E_Wallet_MoMo,Standard,"89 Da Nang Street, Da Nang, Da Nang",Social_Media,Shopee,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.516604,VN_ORDER_007074,2025-10-01T21:32:54.885802
VN_ORDER_007075,VN_CUST_002330,2025-07-07 19:06:29,Delivered,307.41,7377750.0,333.36,33.34,0,59.29,USD,Paid,Bank_Transfer,Express,"101 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Tiki,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.517152,VN_ORDER_007075,2025-10-01T21:32:54.885802
VN_ORDER_007076,VN_CUST_002684,2025-02-05 19:06:29,Processing,1302.62,31262880.0,1184.2,118.42,0,0.0,USD,Paid,E_Wallet_MoMo,Standard,"655 Can Tho Street, Can Tho, Can Tho",Social_Media,Shopee,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.517920,VN_ORDER_007076,2025-10-01T21:32:54.885802
VN_ORDER_007077,VN_CUST_002026,2025-04-14 19:06:29,Delivered,115.5,2772000.0,105.0,10.5,0,0.0,USD,Paid,E_Wallet_MoMo,Express,"925 Hai Phong Street, Hai Phong, Hai Phong",Website,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.518412,VN_ORDER_007077,2025-10-01T21:32:54.885802
VN_ORDER_007078,VN_CUST_002184,2025-04-13 19:06:29,Delivered,713.42,17121984.0,648.56,64.86,0,0.0,USD,Paid,E_Wallet_ZaloPay,Standard,"174 Da Nang Street, Da Nang, Da Nang",Mobile_App,Sendo,Central,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.518871,VN_ORDER_007078,2025-10-01T21:32:54.885802
VN_ORDER_007079,VN_CUST_004820,2024-11-10 19:06:29,Cancelled,5016.04,120385056.0,4560.04,456.0,0,0.0,USD,Failed,Bank_Transfer,Same_Day,"59 Can Tho Street, Can Tho, Can Tho",Website,Shopee,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.519480,VN_ORDER_007079,2025-10-01T21:32:54.885802
VN_ORDER_007080,VN_CUST_002149,2025-03-12 19:06:29,Delivered,630.65,15135545.0,597.9,59.79,0,27.04,USD,Paid,Bank_Transfer,Express,"732 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Website,Lazada,South,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.520190,VN_ORDER_007080,2025-10-01T21:32:54.885802
VN_ORDER_007081,VN_CUST_004466,2025-03-25 19:06:29,Processing,531.87,12764928.0,483.52,48.35,0,0.0,USD,Paid,E_Wallet_MoMo,Express,"313 Can Tho Street, Can Tho, Can Tho",Mobile_App,Lazada,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.520732,VN_ORDER_007081,2025-10-01T21:32:54.885802
VN_ORDER_007082,VN_CUST_000609,2024-10-17 19:06:29,Delivered,1031.82,24763728.0,938.02,93.8,0,0.0,USD,Paid,COD,Standard,"822 Hai Phong Street, Hai Phong, Hai Phong",Mobile_App,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.521379,VN_ORDER_007082,2025-10-01T21:32:54.885802
VN_ORDER_007083,VN_CUST_002395,2025-02-28 19:06:29,Delivered,590.7,14176800.0,537.0,53.7,0,0.0,USD,Paid,E_Wallet_ZaloPay,Same_Day,"426 Hai Phong Street, Hai Phong, Hai Phong",Website,Lazada,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.522021,VN_ORDER_007083,2025-10-01T21:32:54.885802
VN_ORDER_007084,VN_CUST_000136,2025-01-02 19:06:29,Processing,855.52,20532600.0,777.75,77.78,0,0.0,USD,Paid,COD,Standard,"146 Da Nang Street, Da Nang, Da Nang",Mobile_App,Lazada,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.522554,VN_ORDER_007084,2025-10-01T21:32:54.885802
VN_ORDER_007085,VN_CUST_002321,2025-05-25 19:06:29,Delivered,2084.16,50019816.0,1894.69,189.47,0,0.0,USD,Paid,Bank_Transfer,Standard,"946 Hanoi Street, Hanoi, Hanoi",Mobile_App,Sendo,North,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.523159,VN_ORDER_007085,2025-10-01T21:32:54.885802
VN_ORDER_007086,VN_CUST_001650,2025-07-27 19:06:29,Delivered,2999.3,71983296.0,2726.64,272.66,0,0.0,USD,Paid,COD,Same_Day,"698 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Website,Shopee,South,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.523683,VN_ORDER_007086,2025-10-01T21:32:54.885802
VN_ORDER_007087,VN_CUST_002217,2025-05-14 19:06:29,Cancelled,2327.71,55865040.0,2116.1,211.61,0,0.0,USD,Failed,COD,Express,"739 Hanoi Street, Hanoi, Hanoi",Mobile_App,Tiki,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.524179,VN_ORDER_007087,2025-10-01T21:32:54.885802
VN_ORDER_007088,VN_CUST_003843,2025-01-30 19:06:29,Delivered,1050.94,25222560.0,955.4,95.54,0,0.0,USD,Paid,Bank_Transfer,Express,"892 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Mobile_App,Lazada,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.524605,VN_ORDER_007088,2025-10-01T21:32:54.885802
VN_ORDER_007089,VN_CUST_002514,2025-08-18 19:06:29,Cancelled,416.19,9988604.0,431.81,43.18,0,58.8,USD,Failed,E_Wallet_MoMo,Express,"531 Hai Phong Street, Hai Phong, Hai Phong",Mobile_App,Sendo,North,Regular,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:29.525390,VN_ORDER_007089,2025-10-01T21:32:54.885802
VN_ORDER_007090,VN_CUST_001584,2025-03-23 19:06:29,Delivered,3703.31,88879422.0,3467.27,346.73,0,110.69,USD,Paid,E_Wallet_MoMo,Express,"546 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Shopee,North,Premium,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:29.526143,VN_ORDER_007090,2025-10-01T21:32:54.885802
VN_ORDER_007091,VN_CUST_003508,2025-01-04 19:06:29,Delivered,3030.15,72723552.0,2754.68,275.47,0,0.0,USD,Paid,COD,Same_Day,"714 Hai Phong Street, Hai Phong, Hai Phong",Mobile_App,Shopee,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.526976,VN_ORDER_007091,2025-10-01T21:32:54.885802
VN_ORDER_007092,VN_CUST_001586,2025-08-16 19:06:29,Delivered,3058.92,73414176.0,2780.84,278.08,0,0.0,USD,Paid,COD,Standard,"447 Can Tho Street, Can Tho, Can Tho",Website,Shopee,South,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.527973,VN_ORDER_007092,2025-10-01T21:32:54.885802
VN_ORDER_007093,VN_CUST_002805,2025-01-03 19:06:29,Delivered,2710.76,65058312.0,2464.33,246.43,0,0.0,USD,Paid,Bank_Transfer,Same_Day,"636 Hanoi Street, Hanoi, Hanoi",Website,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.528947,VN_ORDER_007093,2025-10-01T21:32:54.885802
VN_ORDER_007094,VN_CUST_004345,2024-10-23 19:06:29,Delivered,1499.65,35991648.0,1363.32,136.33,0,0.0,USD,Paid,E_Wallet_ZaloPay,Express,"515 Da Nang Street, Da Nang, Da Nang",Social_Media,Tiki,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.529634,VN_ORDER_007094,2025-10-01T21:32:54.885802
VN_ORDER_007095,VN_CUST_001630,2024-12-27 19:06:29,Delivered,1740.55,41773248.0,1582.32,158.23,0,0.0,USD,Paid,E_Wallet_ZaloPay,Standard,"43 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Social_Media,Shopee,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.530168,VN_ORDER_007095,2025-10-01T21:32:54.885802
VN_ORDER_007096,VN_CUST_001432,2024-10-10 19:06:29,Delivered,2647.78,63546648.0,2407.07,240.71,0,0.0,USD,Paid,E_Wallet_MoMo,Standard,"3 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Website,Shopee,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.530750,VN_ORDER_007096,2025-10-01T21:32:54.885802
VN_ORDER_007097,VN_CUST_000118,2024-10-30 19:06:29,Delivered,2276.69,54640632.0,2147.82,214.78,0,85.91,USD,Paid,Bank_Transfer,Standard,"678 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Mobile_App,Lazada,South,Regular,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:29.531419,VN_ORDER_007097,2025-10-01T21:32:54.885802
VN_ORDER_007098,VN_CUST_002859,2025-09-10 19:06:29,Delivered,2594.67,62271984.0,2702.58,270.26,0,378.17,USD,Paid,E_Wallet_MoMo,Standard,"137 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.532089,VN_ORDER_007098,2025-10-01T21:32:54.885802
VN_ORDER_007099,VN_CUST_003813,2024-11-23 19:06:29,Processing,2294.24,55061688.0,2085.67,208.57,0,0.0,USD,Paid,Bank_Transfer,Standard,"255 Can Tho Street, Can Tho, Can Tho",Website,Shopee,South,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.532706,VN_ORDER_007099,2025-10-01T21:32:54.885802
VN_ORDER_007100,VN_CUST_002344,2024-11-13 19:06:29,Delivered,3454.34,82904101.0,3573.24,357.32,0,476.23,USD,Paid,E_Wallet_MoMo,Same_Day,"172 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Mobile_App,Sendo,South,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.533400,VN_ORDER_007100,2025-10-01T21:32:54.885802
VN_ORDER_007101,VN_CUST_000756,2025-08-12 19:06:29,Delivered,1059.07,25417682.0,1113.91,111.39,0,166.23,USD,Paid,Bank_Transfer,Standard,"936 Can Tho Street, Can Tho, Can Tho",Website,Sendo,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.534200,VN_ORDER_007101,2025-10-01T21:32:54.885802
VN_ORDER_007102,VN_CUST_003291,2025-06-25 19:06:29,Delivered,7657.49,183779683.0,7215.69,721.57,0,279.77,USD,Paid,COD,Express,"906 Can Tho Street, Can Tho, Can Tho",Website,Lazada,South,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.535203,VN_ORDER_007102,2025-10-01T21:32:54.885802
VN_ORDER_007103,VN_CUST_003816,2025-01-23 19:06:29,Delivered,137.61,3302640.0,125.1,12.51,0,0.0,USD,Paid,Bank_Transfer,Express,"432 Hai Phong Street, Hai Phong, Hai Phong",Mobile_App,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.535968,VN_ORDER_007103,2025-10-01T21:32:54.885802
VN_ORDER_007104,VN_CUST_002985,2024-12-15 19:06:29,Delivered,4887.81,117307325.0,5287.47,528.75,0,928.41,USD,Paid,E_Wallet_ZaloPay,Express,"408 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Sendo,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.536711,VN_ORDER_007104,2025-10-01T21:32:54.885802
VN_ORDER_007105,VN_CUST_001678,2025-08-30 19:06:29,Delivered,3683.26,88398288.0,3348.42,334.84,0,0.0,USD,Paid,E_Wallet_MoMo,Same_Day,"709 Da Nang Street, Da Nang, Da Nang",Website,Sendo,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.537272,VN_ORDER_007105,2025-10-01T21:32:54.885802
VN_ORDER_007106,VN_CUST_000869,2025-09-16 19:06:29,Delivered,4153.17,99676089.0,4468.26,446.83,0,761.92,USD,Paid,Bank_Transfer,Same_Day,"714 Can Tho Street, Can Tho, Can Tho",Mobile_App,Sendo,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:29.537818,VN_ORDER_007106,2025-10-01T21:32:54.885802
